review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R8A53BVTBUUTM,B07NM3RSRQ,5.0 out of 5 stars Best ANC and Sound in it's price range!,Wendell Powell,5,"First off, this is not a comparison between the Anker Soundcore Q20s and any product from Bose or Sony.. That is an unfair comparison as they are not even in the same ball park.. I know that most people want to get an understanding of how comparable they are to those but if you aren't willing to spend the money on those, you aren't going to get near what they offer..That being said, for this price range these are the best hands down.. One hit KO.. I'll list all the features separately so they are easy to find and read about.Active Noise Cancellation:Let me get some things out of the way, I work at a gas plant in a landfill as IT and Data Reporting.. My job is noisy sometimes.. I hear a constant hum from the motors in the plant right outside my door all day long.. I also travel a lot from the various plants we run.. While ANC is on these headphones won't block out immediate talking next to me or sudden loud noises, but they do block out the noise from the plant.. That is without the music.. I do need to point out that the talking is trying to talk over motors so it's louder than your average office space. When the music is on and running, it adds a whole separate layer to the cancellation as I can no longer hear anything else..Sound:I don't typically have music up loud, most I've turned them up to is 50% because I've been rough on my ear drums since I was a kid playing drums at a young age.. As I've gotten older I've been more prone to try and protect my ears.. That being said, the sound quality is very nice with or without ANC engaged.. I find it's way more enjoyable with ANC on due to everything else being tuned out.. Some headphones will warp the sound when ANC is turned on, these do not.. The sound is as impressive with the feature on as it is off.. This is incredible.. I listen to a range of music from Rap and Hip-Hop to Metal and Hard Rock and they all sound clear and precise in these headphones..They do have a bass-up feature that increases the bass a little more.. This works well without muddying the sound quality too much.. I imagine if you increase the volume too much it might diminish but from my listening around the 50% max it's been outstanding.. Bass gains can be a real hit and miss for me as some lose sound quality.. With these that's not the case..Quality:The headphones feel amazing.. They have a nice weight to them (which is not for everyone). I personally like a little weight to my equipment.. It is sturdy and feels solid.. I was afraid of it feeling a little too plastic like but they really don't.. Now they aren't as nice as your $200-$300 headphone, but again, their price range they are amazing quality.. The ear cups are very comfortable and soft memory foam.. I was actually surprised that my ears don't get as hot as normal.. They will overtime due to the design.. It's impossible to get around since it traps heat, but these seem like they don't get as warm as fast.. Also the ear cups feel amazing.. I've literally worn them all day yesterday and felt no ear fatigue or strain.. This is a solid!Functionality:A feature that isn't talked about a lot with these is the awesome ability to connect to not just one but two devices simultaneously.. Now a note on that: You cannot listen to two devices at the same time.. What is going on is I'm able to connect to my computer and listen to music on it while being connect to my phone at the same time.. When someone calls me and I answer, it swaps input to my iPhone and stops playing the music in my ears.. Once the call is finished, it swaps back to my computer and I resume listening.. This is an amazing feature that I use daily!Battery:The battery is very nice.. When I received my unit the first thing I did was pair it to my devices (of course) and started checking it out.. I received them with 60% battery.. I used them the rest of that day at work for a couple of hours.. then when I left, used them a little more at the house and watched half of a movie on them before going to bed.. They were still at 60%.. The box says that they last 40 hours and that is accurate.. If you don't use the Bass-Up technology you can squeeze even more.. and to not use the ANC it goes up higher.. 40 hours for battery life though is incredible for this price range.. I cannot complain!Packaging:The packaging was very nice and well put together.. It came with a charge cable and 3.5mm aux cable (which is great for my Nintendo Switch when I fly).. While I would have loved to seen a USB-C type adapter (as would many others) that is still an expensive change to make and would probably bump the price up out of the $60 range.. I understand from a manufacturing point the reasoning to possibly go with a micro-USB.. It would be nice for C, but it is what it is.. That doesn't change how well this thing is made and works.. The only gripe I have and it's a minor thing is the case they come with.. Well, you can't call it a case cause it's just a bag.. Now, it's a very nice bag, but I throws these buys in a backpack with a laptop and iPad and Switch (in a hardcase) and so a bag doesn't really protect your headphones.. Luckily I had a nice hard case from a cheap pair of headphone I received a few years ago (the case was the nicest part) and they fit perfectly.. So if you don't have one buy a hard case for them..Overall:Overall, for the price these are the best hands down.. You really cannot beat their ANC and sound quality for this price.. I will definitely buy these again and probably buy my wife some so she'll stop stealing mine.. If it was out of 10, I'd give this product a 9/10 simply due to no hard shell case..","Reviewed in the United States February 7, 2020",AHAP5LT732R5D4AMGRRZYHQCNNJQ,True,489,Color: Black
R3JEJFEWVA44XJ,B07NM3RSRQ,4.0 out of 5 stars Nice sound quality but the fit takes some getting used to,Whit,4,"The controls on the headphones are really easy to use whether you want to pause whatever you’re listening to or adjust the volume of your headphones without taking them off to troubleshoot (my last pair from a different brand were so hard to pause, adjust volume, etc so this is a really great perk for my new headphones). I ordered the black pair and they look great. They’re easy to connect with my Bluetooth on my phone however the distance I can be away from my phone while I am connected isn’t that great. But if you keep your phone on or near you while you use them it isn’t an issue. The noise canceling feature works pretty well. I haven’t tried them in a super busy and loud setting yet but they do a good job dulling the sound of my lawn mower and leaf blower while I’m doing my yard work. The fit takes some getting used to. If I wear them too long my ears get sore and the top of my head where the strap sits starts to hurt too. But I haven’t worn over the ear headphones in a really long time so it may just be that my head and ears need time to get used to the new set up. Overall for the price I’d recommend these headphones.","Reviewed in the United States June 11, 2024",AFTJWQAYUSUI7GS36WR3YK56W2IQ,True,1,Color: Black
R175V4MKG7JSQH,B07NM3RSRQ,5.0 out of 5 stars So worth the money!,adhrtkrn,5,"I’ve tried a friend’s AirMax headphones because I’ve never own a pair with ANC. I was blown away by the ability to be noise canceling at the touch of a button. These came in today and I’ve been wearing them all day! I can’t say that I notice any difference between them and the AirMax. I own a vast amount of headphones, most that I’ve gotten off Amazon below $30. These were the first pair I spent more on, got them for $39.99 on sale from $59.99. I’m just a headphone junkie. These are fantastic! I’m obsessed and they are now my favorite pair. I will probably be purging some old ones soon. They’re all fairly decent for how much I paid for them, but these are absolutely my favorite! I also am very particular on how headphones look on me and I love the way these look! Aesthetically pleasing and work well!","Reviewed in the United States June 29, 2024",AFQIWDRK4FNFENYHEY4DLPI3MAVQ,True,3,Color: Black
R3V6S1FQYWLWPU,B07NM3RSRQ,"4.0 out of 5 stars An Honest, Unbiased Review **UPDATED**",Marc,4,"UPDATE, 2/29/20: Anker Customer Service has provided me an updated pair of the headphones for reevaluation. I have not experienced the popping issue at all with the new pair, so I am updating my rating to 4 stars. I still really enjoy the sound from these while ANC is on; strong, fun bass, and not at the expense of the mids and treble. Also, customer service also sent me replacement earpads in the event that they fail over time.Once again, I cannot say enough about how amazing Anker's customer service is. Many companies out there could learn a lot from how much they want their customers to be satisfied!UPDATE, 1/31/20: Unfortunately these are being returned, for 2 reasons:1) I'm getting the popping noise whenever I take off the headphones while playing in ANC mode (which is always). This simply cannot happen for headphones at any price point, much less $60.2) I can see already that the earpad leatherette covering is beginning to pull away from the housing. Since receiving the headphones, I have treated them with kid gloves, so in less than 2 weeks time I'm already beginning to see potential for long term build quality issues.So, as with other reviewers, bummed that these just don't live up to Anker quality. Leaving them at 2 stars as they are serviceable, but not a long term gamble I'm willing to take.ORIGINAL REVIEW, 1/25/20:We live in a world of excess. Headphones are a prime example of this. Not only are there many ""name brand"" manufacturers of headphones out there (Sony, Bose, Beats. et. al.), there are now endless ""no-name"" brands peddling junk. There are a handful of companies trying to find some middle ground, TaoTronics, Mpow, and, of course, Anker Soundcore. When it comes to headphones, at least for me, is value for price paid. Without a doubt, the more expensive headphones by Sony & Bose offer the best quality across the board, but they're not such a great value, at least for my needs. And to go super cheap with no name brands is a waste of time, as you'll make major sacrifices. Anker is trying to establish itself as the sweet spot for solid value without making too many sacrifices.Like other reviewers, I have used other Anker products, some good, some not so good. Their charging products are nothing short of spectacular. Their audio products, on the other hand, have always been hit or miss. I decided to take a chance on the Q20 headphones because A) they are a few generations in, so hopefully Anker has made improvements over time, and; B) they sit at a great price point (between $40-60 depending on timing). Not cheap, but not astronomical either.So after using them for a week, and making the decision not to return them (I have returned countless headphones), I wanted to share my first impressions. Maybe these will change over time as the build quality ages, or sound quality evolves with burn-in, but I wanted to try and help those on the fence with some honesty rather than the endless one line five star reviews.PROSComfort. While these are in no way portable, they are fairly light and not overly bulky. Most of the cheaper over-ears are simply too much like earmuffs in an attempt to maximize comfort and/or improve sound quality.Sound Quality. This one is both a pro and a con, so I will come back to this below. For the most part, I enjoy the sound quality on these. Admittedly, I like extra oomph in the bass, and these are definitely bass headphones.Battery Life. Gave them a full charge when I received them, and probably won't need to charge them again for likely...weeks. Since I only use them at work and occasionally around the house, I expect the battery to last quite a while.Value. So far, I feel like I am getting every cent out of my investment in these. Sure, they are not perfect (as you will see below), but for the price paid, they are meeting my expectations.CONSNoise Canceling. Yeah, Anker threw in noise canceling as that feature is hot right now. It's there, but it's mediocre. Would I trust it if I was a frequent traveler? No. That would be worth an investment in Bose or Sony. But at work and around the house, it's fine. I haven't encountered the popping issues other reviewers have experienced, so I will have to wait and see on that.Build Quality. This is where Anker was able to keep the price point low. These aren't the most solidly built, but they are passable so long as they are handled decently. A case would have mitigated this, but again, cost. The buttons are not the best, and over time I can tell that these will likely be the first things to fail.Sound Quality. Here is where I will contradict myself. There is a discernible difference in the bass level between noise canceling being off vs. on. When off, the cans really thump with bass, which is great when listening to pop, hip hop, or EDM. It's too overpowering for most rock songs, as it drowns out pretty much everything else. It's still listenable, but gets exhausting after awhile. With noise canceling on, it's better, but it seems like the sound quality degrades somewhat with the added layer of processing. Not a steep decline, but it does mean that I leave the noise cancellation on all the time, which will result in the battery dying quicker. Not a deal breaker.TL;DR: So overall, I recommend these headphones if you are looking for a solid pair of cans at a reasonable price, KNOWING WHAT YOU ARE BUYING. These are not going to give you superior performance on any feature, except for battery life. They are definitely acceptable for what you're paying for, and so long as the build quality holds up, should meet your needs for a couple of years. And if not, Anker has an 18-month warranty on defects, and their customer service is A+.","Reviewed in the United States January 25, 2020",AFWC3HQORHDCFQJN4P76FBRXOI7A,True,33,Color: Black
R3LYQ2WI5N0KRF,B07NM3RSRQ,"5.0 out of 5 stars Good For Our TV Use, But Question the BT 5.3 Rating",Bob in Central Oregon,5,"We bought two of these to use for TV listening. We have a large difference in how much TV volume we need, and the easiest solution is two headphones with individual volume adjustments. I have a long history of success with Anker products so had no problem selecting these from the large assortment of BT headphones available on Amazon in this cost class. At the same time I bought a https://www.amazon.com/dp/B08G8Q7NXZ?psc=1&ref=ppx_yo2ov_dt_b_product_details transceiver for the TV, also with BT 5.3 low-latency claimed.The headphones paired easily with the transceiver. The sound quality is fine, and they link up quickly when powered on. The only disappointment is that there's a very noticeable lag in the audio, even with both components claiming the low-latency with BT 5.3. Unfortunately I have no other BT 5.3 pieces to substitute to isolate the cause of the lag. Since they will be used with the TV speaker turned off, the lag isn't as critical an issue as it might be if the TV speaker was still audible while wearing the headphones. Were I serious about testing/solving, I'd me much more inclined to swap he transceiver first.I did the first test while pairing with the transceiver plugged into my tablet, listening to a music stream. My vintage (read: old) ears liked the bass-boost function for the music, so one set of headphones has that selected. K has hearing loss in upper mid to treble range so bass boost would not benefit her, and in fact would be counterproductive. Hers is switched off. Nice to have that easy option. I have no other sound options selected at this early time.Yes I would buy them again. They are comfortable, fold nicely if I was planning to pack them for travel, certainly light weight on the head, and they will serve our needs nicely.","Reviewed in the United States May 2, 2024",AGEBMVNXJABW4OKRV2MP7NS6FX6A,True,3,Color: Black
R1HU59G1M7L7AJ,B07NM3RSRQ,5.0 out of 5 stars So far so good!,Philip J. Mumola,5,"I usually use in ear wireless buds when it comes to cutting my lawn with my tractor, but the motor bleeds in and the music is not very enjoyable because of that. I went online to review over the ear wireless headphones and the first ones on the list were Bose at a hefty price of somewhere around $250. I was gonna buy them but then I saw these as the 2nd on the list at $49!!They mention the “active noise reduction” feature, so I figured, ya can’t go wrong with that price these days. The reviews were plentiful but, I’m very weary of excessive Amazon reviews because, for the most part, it basically tells me that the product was inexpensive.Nevertheless I purchased them and WOW!Syncing to my iPhone was a breeze. I start my tractor, put on the music and I’m like damn, the engine is still loud. I the hit and hold, (for a second) the “NC”, ( noise canceling) button and THE EFFING MOTER SOUND DISAPPEARED! All I had was great music 🎶 coming into my ears!I can’t tell you how this makes my lawn cutting experience so much better! Now, when I’m up to my last strip of grass, I’m saddened that I’ll have to wait another week to do this again.Oh yes. I highly recommend them.","Reviewed in the United States May 22, 2024",AHAHOEJG6CYMZSI6ZTO72P3PQ33A,True,0,Color: Black
R38UZICGJIZH5W,B07NM3RSRQ,5.0 out of 5 stars Great value bl,larry,5,"I purchased these because i have spent a lot of money before on headphones and have had them stop working or get stolen. So i wanted a good pair but didn’t wanna spend a lot. These seemed like a good price and had good reviews. I have had them for about a week now and i really like them i would even compare them to some high end brands i have owned. So far very happy with my purchase and the price. I like the sound, button. Placement is good and easy to use when on my head. Noise canceling works very well actually very quiet even without noise canceling on and works well for phone calls. I have even had people comment that it was clearer when i switched from my EarPod pros to this head set. Thinking of buying a few more to give away as gifts. Would purchase again. Connecting it to my iPhone was also super simple both thru Bluetooth and wired. They also fit my head well and i have a larger head.","Reviewed in the United States June 15, 2024",AFXQKOEOWCZWEVGKDO2UTRUFURBA,True,0,Color: Black
R2TTZHLI8QQD0H,B07NM3RSRQ,5.0 out of 5 stars Bluetooth Headphone Review,Kyla,5,"I bought these headphones to use at the gym, and I absolutely love them. They have been very durable, and I'm someone who is a little tougher on my things. They are comfy on my ears, and I have sensitive larger ears. While they are really nice quality for the price, I can still hear some sounds with the Noise Cancelling. I do have really good hearing, so that may be why. They are also slightly big on my head and have only fallen off during exercises with more head movements. I am a bit smaller, so I have taken that into account as well. Overall, I love them and I can't complain for the price I paid!","Reviewed in the United States June 30, 2024",AG32M7OWLKUPPC3DKPAFRMPY74EA,True,0,Color: Silver
R1EIBRFU1LNKMV,B07NM3RSRQ,5.0 out of 5 stars Small and stays secure on my small head lol,Dria,5,"I decided to purchase these headphones, because there is like this really loud obnoxious guy that goes to the gym. When I say he is loud, he is LOUD. Everyone seems to disappear when he arrives. I’m not complaining because I LOVE seeing people in the gym working on their physical health. But, he always gets me off concentration when I’m doing mind to muscle connection. These headphones are good so far. I have no complaints. The sound and noise cancelling have been a big help. I have a small head lol so these headphones are the perfect size, not too big, and is very secured on my head so I don’t have to keep pulling them up and readjusting them. It gets the job done","Reviewed in the United States June 26, 2024",AGNSU64Z6C77EG3RJL3HCL2MNJCA,True,1,Color: Silver
R3GMYVU3B8F3K,B07NM3RSRQ,5.0 out of 5 stars PERFECT for the office and blocking out those coworkers that WON'T SHUT UP!,Shannon,5,A couple of years ago I got a head injury and original COVID at the same time. My ability to concentrate and ignore sounds around me has greatly diminished. The air handler is in my office ceiling. The IT guy's cell phone ring is obnoxiously loud. The boss sits in his office and chats on the phone all day and it drives me bonkers! These are great for blocking out all that noise. I can put these on and sit in my own personal cone of silence. I am so happy with these and so happy I did not have to fork out the money for a pair of Bose.,"Reviewed in the United States June 27, 2024",AGEUE2VMM2QM5H2GROHTV6WET7FQ,True,0,Color: Pink
R1V2HAPIO5YL64,B07NM3RSRQ,"4.0 out of 5 stars No noise cancelling, instead this is more like pump up the volume",William Yousef Fadel,4,"Normally, Anker products are really good, but these are dissapointing.If these where just headphones, they would be fine, they are comfortable, sound good (not audiophile good, but good enough), look kinda good (if a tad cluncky). But these are supposed to be noise cancelling headphones. And they do not cancel noise at all.The only discernible effect when you enable noise cancelling is that the headphones pump up the volume of what you are listening, but, once you compensate for that, the external sound dampening you get is the same that you would get by just the cushions of the headphones.Mind you, I tested with a punny Nokia E71 playing TMBG's Call_connected_through_the_NSA.mp3 not some hollywood explosion fest. I do not want ""world around dissapears"" kinds of Noise Cancelling, but if these can't cancel a punny E71... Well, disappointed/dissapointingEdit #1:The reason I hold Anker in high regard, I because of their customer service, and this is no exception. I posted the review in about July 18, 2020, and today July 21, 2020 they contacted me. At least we know they still have top notch customer support, even during a pandemic.Nonetheless, their sugestions were not very usefull:«- Make sure the NC button is turned on(the NC indicator would turn green) when you want them to cancel noise outside.»Yes, I know very well how to press the button to get the green light, and also, a very nice lady voice says ""Noice Cancelling"", so yes, I was 110% (one hundred and ten percent) sure noice cancelling was active.«- Try the headphones in different noisy places with NC on and off and see any difference.»Well, we are under lockdown. When I am able to move out, I have more important thing to do than test noise cancelling headphones. Nonetheless, I'll try to do it and report back to Anker Customer Support, and to you guys. I'll also try to get the 10 min silent MP3s from Samir Mezrahito really test this out.Edit #2:I was ""finally"" able to actuate on Anker product support's sugestion and ""- Try the headphones in different noisy places with NC on and off and see any difference."".For testing purposes I used the headphones in BlueThooth mode (to eliminate any electrical intereference noise). And used the song ""A a a a a a a a a Very good song"" by artist Samir Mezrahi, which, as you perhaps know, consists of almost 10 min of silence.I tested in various scenarios:1.) In my car, windows down.2.) In my car windows up.3.) Reving up my car to 2500rpm (in the parking lot).4.) In a bus stop (with buses comming in and out).5.) In the electric stairs of a ghostly empty shopping mall.6.) In a queue to pay for medicines (with ambient music and people talking at moderate volume).7.) Near the air extractor of my home kitchen.My results:1.) If wind blows in the headphones you actually get MUCH MORE noise with NC on than with NC off, so forget using the noise cancelling in a ferry boat, or in a bus with no Air conditioning, or in your car with windows/roof open, or in your bike.2.) The NC was able to diminish humming noises (like the engine), but not clacking noises, or noises derived from potholes and such.3.) The NC was very effective at mitiganting the reeving.4.) The engine noise from the buses was mitigated, but not the clacking or the chatter from the people waiting.5.) Again, the humm of the motor of the staris was mitigated, but not the clacking noises.6.) In the queue, the souund of the air conditioner or the store was somewhat mitigated by the NC, but not the ambient music or the chatter, and that actually ended up being worse, because it made more noticeable the music and chatter.7.) The NC was decent with the air extractor of my kitchen.But, in scenarios 5, 6 & 7, I noticed that the NC tends to cancel the low frequencies, but the high ones are not mitigated at all (currently at my 47yo, i can hear up to 15Khz, so for younger peiople is probably worse), so, actually enabling NC will make any high pitch noice more noticeable (i.e. the frequency responce of the NC is not flat).Finally, if one bought these headphones with NC because the noise made by rain, the AC fan or compressor, or some other noise like that was disturbing, it it will diminish it a little (but not much), but if one bought noise cancelling headphones because one wanted to evade the sound of coworkers talking, or kids playing in the garden or your SO watching TV in the other room, these headphones will do nothing more than what headphones with no NC (and therefore less expensive) would have.Edit #3 (and Final):Anker contacted me, and offered two options, return the item (as a very special consideration, since I am a few MONTHS completely outside of the return window), or get a refund for 20% of the cost, to get a more suitable Item. Since I order to the USoA and then have my Items forwarded to Venezuela, it is a hassle to return Items, so I opted for the refund, and it went smoothly.That is the good thing of going with Anker. The litmus test of a good company comes when things go wrong, and Anker has a stellar reputation for making things right. Upgraded the review from one star to 4, but not on the account of the product itself, but rahter, due to the excellent customer service.","Reviewed in the United States July 18, 2020",AF2NHPCDCZUYJXEC4KAFWB73FFRA,True,16,Color: Black
R2HQ7VZ4BFPVTG,B07NM3RSRQ,5.0 out of 5 stars Great buy for the money,Amazon Customer,5,I was hoping these noise cancelling headphones would do the trick after my much more expensive ones finally died. I was not disappointed. They arrived right before a recent trip and I used them to watch my movies on the flight. They really had a nice sound and they were able to cut out so much of the engine noise. I also have used them when I study and listen to music at home. What I noticed is how comfortable they are and how they stay on my head when I move around. These area great buy and I hope you like them as much as I do.,"Reviewed in the United States June 30, 2024",AHZB4NQA2WLCUQYY3NWEFWB4Y3TA,True,0,Color: Black
R14MJTIQHLNJV5,B07NM3RSRQ,4.0 out of 5 stars Pretty good for the price,Jenna,4,"The noise cancelling isn’t the greatest, but for the price point, I wasn’t expecting much. They’re great for around the house, but on a plane or train, they don’t block out much. I ended up wearing foam ear plugs with these on top with sleep sounds playing, and I could still hear people around me and the engine humming.The sound quality is pretty good for music and podcasts. They’re lightweight enough for be comfortable for extended wear. And my favorite thing about them… the battery lasts forever (I use them several hours every day and only charge them once a week).I use them a lot for phone calls, and I’ve been told the microphone picks up a lot of background noise, so they’re not great if you’re trying to get other things done while talking to someone. The audio clarity lets you hear everything the other person is doing as well.","Reviewed in the United States June 13, 2024",AFFK6LCAHRBUOSTEPGKDRGZNN3BQ,True,1,Color: Black
R5SDX41KD57A9,B07NM3RSRQ,5.0 out of 5 stars Great headphones,Steven Lavey,5,"I've been using thease headphones for a while now and I feel like I've tested them enough to give a long term review. The headphones work great from day 1. They came partially charged. Disregarding the advice of plugging in and giving a full charge before use, used it all the way to see how long it would take to fully charge. First full charge was about 2 hours. Every full charge has been between 30 to 90 minutes. This is due to the quality of charger and cord used. In the instructions it says it has a quick charge mode where 5 minutes of charge gives 2 hours. I've found this is incorrect. 5 minutes of charge gives about 2.5 hours of use at minimum. I can usually get a full or nearly full charge at 45 minutes at average. Standby mode with headphones is the longest I've seen. I powered on the headphones and needed to do something, forgot about it until 2 days later. At 2 days standby with Noise cancelation on, the charge was about 20%. Noise cancelation works great. I've been using the headphones while doing woodworking. I doubt the headphones are OSHA approved but they work great with background noise. When I was listening to anything, I did not need to adjust the volume to hear anything. While I know this company as a very reliable company for USB cords and chargers, the headphones and earbuds they make are some of the best I've used and an excellent value. The only recommendation I would make is to change the charging port from micro USB to USB C, but I'm sure they've already corrected it with other models. There's not many companies out there that I'd ever consider myself a fan of, let alone recommend their products to close family members, this company is certainly one I do. The fit if the headphones are perfect, even with people who wear glasses.","Reviewed in the United States April 28, 2024",AEQCO42XNU4WFC6TTDMJOKFJNB5A,True,11,Color: Blue
R3L3H4KCFQM4L,B07NM3RSRQ,5.0 out of 5 stars These are excellent headphones!,Nkco Tigerman 🐅,5,"NEW REVIEW: I gotta give this 5 stars. I wasn't particularly fascinated by how low the sound was at first, especially with my music player mediums being at full volume... BUT THEN I eventually realized that the Noise Cancellation feature had something to do with that, so I turned it off. The EQ quality is spotless; the clarity and balance is top notch! The bass boost is very enjoyable, the product aesthetic is excellent, I love that it comes with a case for carrying and packing, the buttons are straightforward, and the headphones seem to fit well over small heads and big heads, Haha! Audiophile folks may indulge in the ANC technology, but I prefer it with that feature off because more power is needed to make the sonics more attractive to me. I prefer my headphones and earbuds to be loud enough for me to fully submerge myself in the music, so I can drown in the frequencies to catch the vibe of each song.I started with ""New Review"" because this is a modification of my prior review. I deleted my old review after discovering that turning off the ANC feature gives me the kind of loudness I enjoy when listening to music. It increased the performance of the headphones for me.","Reviewed in the United States May 24, 2024",AHFXESDXT5IPIGMGNBKGIFZUE2OA,True,0,Color: Black
R3O87PM2L75Q2F,B07NM3RSRQ,5.0 out of 5 stars The best you could get for this price range.,Pablo,5,"The sound quality is really good, I've been using this headphones for 3 months now, almost every day, 3 hours average. The build quality is very good for the price (I bought it for 40 USD). My only complain is the active noise cancelling, which when turned on, lower the bass quality of the music (on Spotify at least). That's why I don't usually turn on the active noise cancelling, the good thing is that you probably are not going to need it, I can't hear people talking when playing music.One of the best things of this product is the battery. I didn't charge it for one month and I've been using it almost all days, 3 or 5 ours by day, and just got the ""low battery"" announce.I would totally recommend this product.","Reviewed in the United States June 12, 2024",AEJBFO24VD72AJELCJWHHM4MVAEQ,True,0,Color: Black
R29Z4VJ0IE7OD8,B07NM3RSRQ,4.0 out of 5 stars Good CS,Amazon Customer,4,"***update***Anker support reached out, and decided my original pair was defective. They sent me new ones. The sound quality and build quality is up to par on the new ones, and the ANC works considerably better.***********So these are pretty okay **for the price**. The sound quality is decent but I wouldn't say outstanding by any means. Actually seem to get better sound through Bluetooth than wired which seems odd but hey you're buying BT phones anyways so... The noise cancellation is very weak, basically non-existent it seems to only filter out lows, like I can still hear my fan running in my window 15ft from me. Controls are simple and easy to use. My main gripe is that every time you move you can hear the various joints and whatnot creaking. Overall for like sitting watching a movie without disturbing your partner, grand, but I wouldn't use them as like day-to-day walking around cans if you really love your music. Would not personally buy again but they serve their purpose as cheapos after my last good ones fell apart from years on years of use and abuse.","Reviewed in the United States May 24, 2024",AG6WHJ4ENPTJVLFSALGUUFJ4YBHQ,True,0,Color: Black
R2Q0LLDVF64HV8,B07NM3RSRQ,5.0 out of 5 stars BUY THEM NOW!!!!!!!,Justin Kelly,5,"If I could give these a million stars, I would! I have had multiple systems in every vehicle I have purchased. I have bought MANY headphones in search of BASS. Look no further, these pack a PUNCH. When I put on my favorite song for the first time, I was shocked that it sounds like my car stereos!!! If you love the way subwoofers sound, these are the headphones for you. The battery life is also INSANE!!!!There is also an app you can download to customize the equalizer that is just CHEFS KISS 👌🏻 I wasted so much money on Beats, Sony, JBL, AirPods Max when these exist. Please add these to your cart now!!!!!!!!!","Reviewed in the United States June 22, 2024",AGLVWYHD4NJ2XXS5NC672H7LKVLA,True,0,Color: Blue
R1VKRJJ8GYVY17,B07NM3RSRQ,"5.0 out of 5 stars If you’re on a budget, these are here to stay",Amanda,5,"Usually it’s always “buy the more high end stuff so you don’t regret buying the cheaper stuff and have to buy the high end stuff later anyway”Let me tell you that these headphones are probably the best headphones I’ve had. Sure. They’re not Sony. They’re not Sennheiser. But if you’re like me and you just need some tunes to tune out the world when you’re commuting, walking, working, or eating, these do the job.Keep in mind, I treat my headphones like garbage. I lost the case/bag it came in so any time I don’t need it, it gets stuffed in my backpack or thrown somewhere for me to find later. After more than a year of this kind of use, it’s still sturdy and holding strong. I haven’t even put duct tape on it, which is more than what I can say about my previous pair.Will I get the same exact pair after this inevitably dies? …No. There are better options out there nowadays. But if you’re looking for a gift for a cranky high schooler or a new college admit…hell, I’d do anything for a pair of these my freshman year in college rather than the 5 other bad, dollar-store hand-me-downs I went through.Brief description about its functionality because you might need to keep this in mind: They’re very comfortable. I’ve fallen asleep in these before. However, they do have a tendency to slip off after continuous usage so I don’t really recommend this if you’re looking to run or jog or work out. They fold in, which is great for storage. They sit around my neck easily but I have weird sensory issues with that so I don’t usually rest them there. (It’s not uncomfortable but it’s also not comfortable.) And one final thing: lately, they’ve needed a LOT of time to charge. HOWEVER, even since I’ve gotten these headphones, they last an INCREDIBLE amount of time. I think my first few times using it I’ve literally had it on 5-7 hours a day for like, two weeks, and it still has charge on it. The battery life is god tier. Nowadays, it has been more like 4-6 hours for 1 1/2-2 weeks before I need to charge it. I’ve left these suckers on during classes and meetings and man, I’m always surprised by the voice telling me I’m still on a medium charge.Don’t take my word for it though. I got a couple of friends who have been rocking their own pairs of q25s for about as long as I have, if not longer.These are solid. If you don’t want to break the bank, I’d recommend these. $300-400 for a pair of headphones in this economy?? 🤧","Reviewed in the United States February 1, 2024",AEYTP46M5XLLQ4WHQ54KZK742HVQ,True,6,Color: Black
R1CTODYLS1QKBE,B07NM3RSRQ,5.0 out of 5 stars Great bang for your buck,Manny T,5,I bought these because I needed a basic pair of headphones with a long battery life. I’ve bought Anker products before and I’ve been happy with them so I decided to go with these.The sound I get out of these is a lot better than I expected. I’m no audiophile but I feel like these headphones provide quite a bit of sound and bass. They’re also super easy to connect to your phone.I’ve had them for a couple of months now and I’m still very happy with this purchase.,"Reviewed in the United States July 2, 2024",AFKXVJHMPMPD55FIHLDEGOVMKJVQ,True,0,Color: Black
RVV0Y5Q0QSIIK,B07NM3RSRQ,5.0 out of 5 stars 10/10 Recommend Anker!!,Amazon Rain,5,"To start, I am a fan of all Anker products, my wired chargers, wireless chargers, pretty much every sound or cell related electronic of mine is Anker brand. With that being said, as far as cost goes, Anker is up there in price, but not the MOST expensive. For the price point on noise cancelling headphones, I went with these and let me tell you they are AMAZING! I know someone that paid twice as much for their noise cancelling headphones and I like these better! The noise cancelling is a God send, its helps me study and relax in peace. If you only have noise cancelling on and no other noise playing, you will still hear SOME noise, but it is much more muted and quiet. The sound quality on these far exceeds my expectations. If you need heavy, heavy bass, these might not be for you, but they do the job for me. The charge for me, lasts days, with the headphones being on for multiple hours per day. One downfall I want to mention is you cannot use these and charge them at the same time (unless maybe I'm dong something wrong), but that wasn't a huge deal for me anyway as I just let them charge overnight. These are soooooo great, I let my friend borrow them and he ended up buying himself and his mom a pair! Everyone I let try them ends up falling in love with them - I totally recommend giving them a try!","Reviewed in the United States April 21, 2024",AGGSKBO4ATMGOTMIUBPJZAERN6UQ,True,0,Color: Black
